input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,720,96000,1536000,8.2819,23,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,864,96000,1536000,6.83241,19,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,1008,96000,1536000,6.14721,17,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,1152,96000,1536000,5.4808,15,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,1296,96000,1536000,4.82514,13,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,1,96000,1536000,3418.96,16176,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,36,96000,1536000,154.861,450,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,72,96000,1536000,77.5877,225,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,108,96000,1536000,51.8397,150,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,144,96000,1536000,39.1686,113,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,288,96000,1536000,19.9481,57,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,432,96000,1536000,13.4462,38,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,576,96000,1536000,10.3293,29,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,720,96000,1536000,8.29504,23,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,864,96000,1536000,6.88342,19,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,1008,96000,1536000,6.19983,17,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,1152,96000,1536000,5.47622,15,low,3200
