input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,3328,72,16000,8192000,20.2749,2,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,3328,144,16000,8192000,10.7685,1,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,3328,216,16000,8192000,8.8934,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,3328,252,16000,8192000,8.65853,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,3328,288,16000,8192000,9.8843,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,3328,360,16000,8192000,8.94156,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,3328,432,16000,8192000,6.3014,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,3328,504,16000,8192000,6.72251,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,3328,576,16000,8192000,6.88116,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,4437,72,16000,8192000,20.3113,2,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,4437,144,16000,8192000,10.7494,1,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,4437,216,16000,8192000,8.65538,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,4437,252,16000,8192000,8.67545,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,4437,288,16000,8192000,8.88024,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,4437,360,16000,8192000,8.86835,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,4437,396,16000,8192000,9.13752,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,4437,432,16000,8192000,6.77206,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,4437,504,16000,8192000,7.18994,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,4437,576,16000,8192000,7.18723,1,high,96100
